"speaker_id"	"text"	"start_time"	"stop_time"	"transcript"	"audio"	"pitch_mean"	"advocate_name"	"advocate_role"	"type"	"gender"
"Ruth_Bader_Ginsburg"	"Well, let's take this very incident, that is he failed to comply with the revised rules and he was behind in his payment of dockage fees. Could the city have brought that fee in an ordinary State court for the arrears?"	2365.324	2387.022	"2012_11-626_transcript.csv"	"2012_11-626_argument.mp3"	149.833200137096	NA	NA	"justice"	"female"
"David_C_Frederick"	"No."	2387.022	2388.105	"2012_11-626_transcript.csv"	"2012_11-626_argument.mp3"	NA	"David C. Frederick"	"(for the respondent)"	"advocate"	"male"
"Ruth_Bader_Ginsburg"	"Why not?"	2388.105	2389.272	"2012_11-626_transcript.csv"	"2012_11-626_argument.mp3"	165.474614379887	NA	NA	"justice"	"female"
"David_C_Frederick"	"Because it's a vessel and the exclusive admiralty jurisdiction of the United States courts means that it has to be litigated in the United States courts."	2389.272	2397.894	"2012_11-626_transcript.csv"	"2012_11-626_argument.mp3"	145.969313942482	"David C. Frederick"	"(for the respondent)"	"advocate"	"male"
"Ruth_Bader_Ginsburg"	"What about--"	2397.894	2398.311	"2012_11-626_transcript.csv"	"2012_11-626_argument.mp3"	166.858351917121	NA	NA	"justice"	"female"
"David_C_Frederick"	"That's why in the first one, if I could just explain about the State court, because I think that there is some misapprehension about what happened. His dog was not complying with the ordinances, and he was not complying with the city ordinances; that's why -- that's why the city brought the in personam action against him in State court. There was no admiralty basis there. He was still paying all of his dockage services and fees. It became an in rem action when the lien was not being discharged through his payment on the dockage fees, and the city had a basis under the wet slip agreement to assert a maritime lien, which is a classic admiralty action under Federal jurisdiction. So they are very different actions. Under the State court action he could still stay at the marina, but he had to be on a houseboat that complied with the marina's rules. He had two house boats at the marina, and this one was not in compliance, and that is why the city brought action against it. It was the only one of the 500-plus vessels and boats in this marina that wasn't in compliance with the rules."	2398.311	2466.89	"2012_11-626_transcript.csv"	"2012_11-626_argument.mp3"	157.862749281723	"David C. Frederick"	"(for the respondent)"	"advocate"	"male"
"Anthony_Kennedy"	"We -- we want I suppose to give the courts of appeals a test that works. I -- see if this is, sums up your argument, or your position. You look to see the objective characteristic, the physical capacity of the -- of the structure, and then you look not to purpose but to its objective function: does it carry goods under the statute. And then I suppose you could under that say that this is a vessel, but that this presumption is overcome if it's permanently moored in the way the Evansville dredge was. Is -- is that your argument?"	2466.89	2509.651	"2012_11-626_transcript.csv"	"2012_11-626_argument.mp3"	114.109280892284	NA	NA	"justice"	"male"
"David_C_Frederick"	"I think that sums up in a nutshell what we would regard as a proper statement of the law, of what this Court has already said, and that is that if it's got practical capability, those practical characteristics, Justice Kennedy, will manifest itself in the functions. If somebody wants to buy a domicile on land, one buys a house or a condo. If you buy a floating home, that has the attribute, the physical characteristics of floating, movage -- and moving and carriage--"	2509.651	2536.869	"2012_11-626_transcript.csv"	"2012_11-626_argument.mp3"	159.294815864146	"David C. Frederick"	"(for the respondent)"	"advocate"	"male"
"Stephen_G_Breyer"	"--That's where -- that's exactly -- I mean, I think that works pretty well; and you think that works pretty well, but I don't agree with you at the moment hypothetically. So something's wrong somewhere. And what I'm thinking is that you had could have very odd things, you know, like an advertising sign, floating advertising sign and tow it around. Is that floating advertising sign a vessel? No, it doesn't carry goods but it does carry, say, the eyes on the figure which might move around; and then it does -- and Justice Kennedy said carrying goods. All right. Does this structure, this houseboat have a function of carrying goods? You're tempted to say yes, because his personal effects are in it. I'm attempted to say no, because there is nothing special about those personal effects that isn't exactly similar to their being in a similar structure on land. That's where I am wondering if there is a distinction. That's -- do you see what I -- what is bothering me?"	2536.869	2602.679	"2012_11-626_transcript.csv"	"2012_11-626_argument.mp3"	118.013667237317	NA	NA	"justice"	"male"
"David_C_Frederick"	"--Justice Breyer, there is no basis, I mean, with all due respect, there is no basis in your cases to hold that there is something about transportation that makes it somehow uniquely nautical or maritime as opposed to--"	2602.679	2616.337	"2012_11-626_transcript.csv"	"2012_11-626_argument.mp3"	157.130082634863	"David C. Frederick"	"(for the respondent)"	"advocate"	"male"
"Stephen_G_Breyer"	"No, it's--"	2616.337	2616.554	"2012_11-626_transcript.csv"	"2012_11-626_argument.mp3"	NA	NA	NA	"justice"	"male"
"David_C_Frederick"	"--household effects or other goods or services or people that are transported over land. And that's why when the normal definition of transportation is to convey a person or a thing from one place to another, that's perfectly satisfied under the facts of this case. And it is an undisputed record as Petitioner says, on page 27 of the cert petition, they ask for cert here for you to decide whether Mr. Lozman's state of mind about his indefinite mooring is somehow relevant to the definition of a vessel. It clearly isn't."	2616.554	2649.092	"2012_11-626_transcript.csv"	"2012_11-626_argument.mp3"	182.04977953531	"David C. Frederick"	"(for the respondent)"	"advocate"	"male"
"Sonia_Sotomayor"	"I guess the problem is the list of absurdities that they point to, not the least of which is a dry dock, which you talk about whether it's permanently moored or not, but most dry docks are held in place by, you know, heavy ropes but you can cut them and you can stick something on them and they can float away. Under -- so how do you--"	2649.092	2670.657	"2012_11-626_transcript.csv"	"2012_11-626_argument.mp3"	180.351143471417	NA	NA	"justice"	"female"
"David_C_Frederick"	"I don't accept the premise of your argument. The--"	2670.657	2674.425	"2012_11-626_transcript.csv"	"2012_11-626_argument.mp3"	151.542471419134	"David C. Frederick"	"(for the respondent)"	"advocate"	"male"
"Sonia_Sotomayor"	"--For the--"	2674.425	2674.825	"2012_11-626_transcript.csv"	"2012_11-626_argument.mp3"	208.404866579899	NA	NA	"justice"	"female"
"David_C_Frederick"	"--The dry docks with which I am familiar are anchored to the bottom so that they can stay in one place and they don't carry anything, so they don't meet the part of the test that requires carriage."	2674.825	2688.119	"2012_11-626_transcript.csv"	"2012_11-626_argument.mp3"	159.549522544753	"David C. Frederick"	"(for the respondent)"	"advocate"	"male"
"Sonia_Sotomayor"	"--So what do you do with the--"	2688.119	2689.552	"2012_11-626_transcript.csv"	"2012_11-626_argument.mp3"	208.940560395214	NA	NA	"justice"	"female"
"David_C_Frederick"	"They are simply physical structures--"	2689.552	2689.919	"2012_11-626_transcript.csv"	"2012_11-626_argument.mp3"	NA	"David C. Frederick"	"(for the respondent)"	"advocate"	"male"
"Sonia_Sotomayor"	"--Trampoline and the other examples your adversary gave? Is a Trampoline that floats on water capable of moving -- it's moving the Trampoline."	2689.919	2698.725	"2012_11-626_transcript.csv"	"2012_11-626_argument.mp3"	150.239378355429	NA	NA	"justice"	"female"
"David_C_Frederick"	"--I don't think it's practically capable of carrying anything."	2698.725	2702.427	"2012_11-626_transcript.csv"	"2012_11-626_argument.mp3"	145.246496597089	"David C. Frederick"	"(for the respondent)"	"advocate"	"male"
"Sonia_Sotomayor"	"It's carrying the Trampoline."	2702.427	2704.395	"2012_11-626_transcript.csv"	"2012_11-626_argument.mp3"	169.205746379874	NA	NA	"justice"	"female"
"David_C_Frederick"	"And again--"	2704.395	2705.913	"2012_11-626_transcript.csv"	"2012_11-626_argument.mp3"	153.066094111427	"David C. Frederick"	"(for the respondent)"	"advocate"	"male"
"Sonia_Sotomayor"	"So is the difference whether I attach something permanently or temporarily to the top of the floating thing, the floating board, the floating whatever?"	2705.913	2717.286	"2012_11-626_transcript.csv"	"2012_11-626_argument.mp3"	173.829455823115	NA	NA	"justice"	"female"
"David_C_Frederick"	"--Well, it would not be subject to towage. Here the houseboat had -- this is important because the houseboat under the testimony Mr. Lozman elicited at trial had four towing cleats that were welded into the structure of his houseboat so that it could be towed without torquing and twisting the houseboat and causing it to sink. The hypotheticals that the other side has suggested don't have that additive feature of towing cleats that are used for the purpose of being able to convey the houseboat--"	2717.286	2754.394	"2012_11-626_transcript.csv"	"2012_11-626_argument.mp3"	179.527809132034	"David C. Frederick"	"(for the respondent)"	"advocate"	"male"
"John_G_Roberts"	"Counsel, your example of the towing cleats highlights one of the difficulties I have; one, because obviously the question of, well, what if they didn't have the towing cleats, and then what if they had the towing cleats and then took them off, what if they were temporary towing cleats. One of the things, this is a jurisdiction statute and we like jurisdictional statutes to be clear and easy of application. Why do you think your test is easier than your friend's test?"	2754.394	2779.879	"2012_11-626_transcript.csv"	"2012_11-626_argument.mp3"	123.226116303983	NA	NA	"justice"	"male"
"David_C_Frederick"	"--Because the physical characteristics of this houseboat all point to the attributes of being a vessel. It floats, it moves, it carries. It's got nothing to do--"	2779.879	2791.034	"2012_11-626_transcript.csv"	"2012_11-626_argument.mp3"	170.193043325511	"David C. Frederick"	"(for the respondent)"	"advocate"	"male"
"John_G_Roberts"	"It doesn't have -- the thing that makes something look most like a boat in my view is a raked bow. That tells you that that's what they want to use it for, to move through the water. This is straight up and down."	2791.034	2801.392	"2012_11-626_transcript.csv"	"2012_11-626_argument.mp3"	117.577423989899	NA	NA	"justice"	"male"
"David_C_Frederick"	"--Well, Mr. Chief--"	2801.392	2802.092	"2012_11-626_transcript.csv"	"2012_11-626_argument.mp3"	NA	"David C. Frederick"	"(for the respondent)"	"advocate"	"male"
"John_G_Roberts"	"It doesn't have a -- what are the things called on the side, the elevated sides that you would look for in a boat."	2802.092	2807.612	"2012_11-626_transcript.csv"	"2012_11-626_argument.mp3"	113.346601411443	NA	NA	"justice"	"male"
"David_C_Frederick"	"--We would submit that Congress did not intend a you-know-it-when-you-see-it test. House barges, barges have been vessels since the time of Cleopatra. The fact that it is flat-bottomed and it floats and it moves and it carries things does not make it not a vessel."	2807.612	2825.158	"2012_11-626_transcript.csv"	"2012_11-626_argument.mp3"	174.656785973528	"David C. Frederick"	"(for the respondent)"	"advocate"	"male"
"Ruth_Bader_Ginsburg"	"--Mr. Frederick, this is kind of an idiosyncratic case. There are many cases I think in the courts now about floating casinos. I take it under your definition the floating casino would be a vessel subject to maritime jurisdiction."	2825.158	2847.939	"2012_11-626_transcript.csv"	"2012_11-626_argument.mp3"	152.784919701283	NA	NA	"justice"	"female"
"David_C_Frederick"	"Yes, unless it has a physical impediment that takes it out of one of the three attributes that doesn't make it a vessel. If--"	2847.939	2858.362	"2012_11-626_transcript.csv"	"2012_11-626_argument.mp3"	160.59492232881	"David C. Frederick"	"(for the respondent)"	"advocate"	"male"
"Ruth_Bader_Ginsburg"	"As long as the vessel stays in one place and the gambling goes on in one place, then it may be towed to a different location, and it stays there. You say because it is able to be moved from one place to another it qualifies as a vessel?"	2858.362	2884.529	"2012_11-626_transcript.csv"	"2012_11-626_argument.mp3"	151.293588382676	NA	NA	"justice"	"female"
"David_C_Frederick"	"--Yes."	2884.529	2885.029	"2012_11-626_transcript.csv"	"2012_11-626_argument.mp3"	NA	"David C. Frederick"	"(for the respondent)"	"advocate"	"male"
"Anthony_Kennedy"	"Even if it's rather permanently moored with a, with a -- like the Intrepid on the Hudson River--"	2885.029	2892.385	"2012_11-626_transcript.csv"	"2012_11-626_argument.mp3"	111.081310390407	NA	NA	"justice"	"male"
"David_C_Frederick"	"I'm not familiar--"	2892.385	2894.168	"2012_11-626_transcript.csv"	"2012_11-626_argument.mp3"	123.006756975318	"David C. Frederick"	"(for the respondent)"	"advocate"	"male"
"Anthony_Kennedy"	"--With about -- aircraft carrier. But it's really fixed in there with regular walkways and so forth. Very -- it would cause a lot of work in order to move it."	2894.168	2906.21	"2012_11-626_transcript.csv"	"2012_11-626_argument.mp3"	140.082580663977	NA	NA	"justice"	"male"
"David_C_Frederick"	"--We suggest that the way the court should think about that problem is as a physical impediment. Are physical impediments preclude its moat movement or its carriage or its floating capacity--"	2906.21	2918.619	"2012_11-626_transcript.csv"	"2012_11-626_argument.mp3"	155.050978782006	"David C. Frederick"	"(for the respondent)"	"advocate"	"male"
"Elena_Kagan"	"Mr. Frederick, if that is the case, then your test really comes down to how securely is something fastened. I mean, you have to deal with Evansville's wharf boat and Cage's dry dock, and you have to deal with all these floating casinos and restaurants. And you're saying that in all these cases we are supposed to look to is it a rope or is it a cable, how many cables, how quickly can it be disengaged, and that that's going to end up being the test that you would have us adopt which is how easy it is to get out of the port. --I think that's a fair way to view it, Justice Kagan, and it's a perfectly appropriate one."	2918.619	2954.958	"2012_11-626_transcript.csv"	"2012_11-626_argument.mp3"	161.579039751641	NA	NA	"justice"	"female"
"David_C_Frederick"	"The Belle of Orleans case--"	2954.958	2956.708	"2012_11-626_transcript.csv"	"2012_11-626_argument.mp3"	204.010152841817	"David C. Frederick"	"(for the respondent)"	"advocate"	"male"
"Elena_Kagan"	"That really does become a jury question -- a question of fact for everything, right? You know, are there six cables, are there nine cables, what are they made of, you know, how long is it going to take to rip up the I-beams, whatever?"	2956.708	2972.402	"2012_11-626_transcript.csv"	"2012_11-626_argument.mp3"	163.281055929387	NA	NA	"justice"	"female"
"David_C_Frederick"	"--Well, I think that as a practical matter, this arises in only a couple of instances and those are the casino boats, many of which were vessels and they traversed the rivers allowing people to gamble because that's how state laws required them to perform. And they have since stopped trying to be vessels because of state law changes that they were able to make. And so the question as a practical matter is are there physical impediments to the ability of that boat to use the capability to move? The Star of India, which was referenced in the Belle of Orleans case, was not -- was a vessel, a sailing vessel from the 19th century. In 1926 they took it out of commission as a sailing vessel and they towed it to San Diego, where it sat for 50 years tied to the dock, and for the bicentennial, they decided let's get the boat out and sail it and they sailed it for the bicentennial. The Ninth Circuit held that's a vessel because it has the capability of being used as a vessel. And the fact that something is moored for a long time, if it has the physical attributes to be a vessel, it is a vessel. The United States -- the USS Constitution, the famous USS Constitution would be shocked to have heard Mr. Gannon's statement about vessel because there are 200 Navy service members who service the USS Constitution and take it out periodically for sail."	2972.402	3058.274	"2012_11-626_transcript.csv"	"2012_11-626_argument.mp3"	182.130964408232	"David C. Frederick"	"(for the respondent)"	"advocate"	"male"
"Stephen_G_Breyer"	"--Is there any problem here, which I think maybe the coast guard and the other people who are responsible for vessels, say once we start thinking that everything in the house is a vessel -- I overstate -- we are going to have an impossible time doing our job. I mean, you know, you are going to see some kind of a log next to a beach somewhere and somebody's going to start calling it a vessel. We have got to limit this somehow to things that really are used as vessels."	3058.274	3082.889	"2012_11-626_transcript.csv"	"2012_11-626_argument.mp3"	111.310324145328	NA	NA	"justice"	"male"
"David_C_Frederick"	"Yes--"	3082.889	3083.322	"2012_11-626_transcript.csv"	"2012_11-626_argument.mp3"	NA	"David C. Frederick"	"(for the respondent)"	"advocate"	"male"
"Stephen_G_Breyer"	"Is that a problem, and if so, how would you deal with it?"	3083.322	3085.674	"2012_11-626_transcript.csv"	"2012_11-626_argument.mp3"	128.022102238639	NA	NA	"justice"	"male"
"David_C_Frederick"	"--If it were a problem the coast guard would have signed the Solicitor General's brief in this case which they have done in other cases in which transportation and vessel status have been relevant like in Sprietsma v. Mercury Marine, United States v. Locke, in which the coast guard-- This is not very compelling in this case because they have regulations that pretty much echo what the Solicitor General is saying, so it's not as if they were going to take a different position."	3085.674	3113.075	"2012_11-626_transcript.csv"	"2012_11-626_argument.mp3"	164.532903310263	"David C. Frederick"	"(for the respondent)"	"advocate"	"male"
"Sonia_Sotomayor"	"The Solicitor General is basically saying follow the coast Guard regulations."	3113.075	3117.295	"2012_11-626_transcript.csv"	"2012_11-626_argument.mp3"	155.478535869119	NA	NA	"justice"	"female"
"David_C_Frederick"	"--And the statute underlying those regulations, Justice Sotomayor, is found at 46 USC 4302, and it provides the secretary very broad discretion on what to include within the regulations and what not to. After this court decided the Stewart case, the secretary suspended many regulations for dockside vessels until the coast guard could issue new regulations. There is a hint, there is a suggestion that there might be a problem, but there is not anything that is really given in practical terms."	3117.295	3145.731	"2012_11-626_transcript.csv"	"2012_11-626_argument.mp3"	173.584231441951	"David C. Frederick"	"(for the respondent)"	"advocate"	"male"
"John_G_Roberts"	"Well, but, I mean, there is some easy things to visualize as a problem. If this is a vessel, then the maid that comes on twice a week is a seaman under the Jones Act, right?"	3145.731	3156.687	"2012_11-626_transcript.csv"	"2012_11-626_argument.mp3"	139.241619301868	NA	NA	"justice"	"male"
"David_C_Frederick"	"No. And the reason why is because as this court recognized in Stewart, the in navigation requirement is something that has been used for limiting the reach of Jones Act seamen in those circumstances in which a vessel is taken out of navigation. So I think that it would be appropriate in a case like this where this is a classic instance of a maritime lien, dockage--"	3156.687	3180.803	"2012_11-626_transcript.csv"	"2012_11-626_argument.mp3"	163.099857225693	"David C. Frederick"	"(for the respondent)"	"advocate"	"male"
"John_G_Roberts"	"I'm sorry, taken out of navigation, but not every time it's docked, right?"	3180.803	3185.022	"2012_11-626_transcript.csv"	"2012_11-626_argument.mp3"	125.302613416752	NA	NA	"justice"	"male"
"David_C_Frederick"	"--No. But -- and in fact, I think the question of who is a Jones Act seaman is a different test that this Court last discussed in the Chandris case in terms of its substantial connection to the mission of the vessel. And that -- I think that the Court could safely leave the Jones Act issues aside, because they bring in an entirely different regime that focuses on the worker's connection to the vessel as opposed to the definition of vessel itself. The definition of vessel itself here is, as Justice Scalia pointed out, part of the Dictionary Act, and it is something that does apply more broadly. But as we briefed in this case, there are two provisions that take that definition and then they add an intent requirement as specific language in different parts. So that if that idea, function, or intent or purpose is something that is germane to that particular statutory function, than that is a question that becomes a question for jurisdiction. But I'd also like to point out that both, I think, the district court and the court of appeals here assumed that there was jurisdiction here because there had not been evidence that contested the basic principles that the City brought when it filed this in rem action. And because the case then moved into the merits phase, the district judge here initially denied the motion to dismiss for want of jurisdiction without prejudice. And then as the evidence came in, revisited the question to provide a fuller explanation, and at that time made the ruling that Mr. Lozman had not put in record evidence that affected the practical capability of the test. The only thing Mr. Lozman argued in the court of appeals as a reason for error was that because he intended to live there indefinitely, even though he had no contractual or property right to do so, and he had signed a wet slip agreement that provided the marina complete discretion to move his houseboat within any of the slips, or to order of the houseboat to leave on 3 days' notice, the question of whether or not there was any record of evidence on practical capability got to the Eleventh Circuit, and the Eleventh Circuit, in applying a practical capability test, said the things that Mr. Lozman had argued, he didn't offer record evidence. So, Justice Kennedy, to your point, I think that with respect to the Court of Appeals and how it did do its job is an important facet of the case as it comes here. They initially asked you in the cert petition to grant cert because the Fifth Circuit and the Seventh Circuit have implied an onerous intent test. They've not defended that test. And it is abjectly erroneous because you can't have vessel status be so easily manipulated by an individual's intent. And now by trying to morph it into some kind of function or objective purpose standard, they've essentially done exactly what the Eleventh Circuit said they had offered no evidence in the district court to try to prove. If there are no further questions."	3185.022	3368.626	"2012_11-626_transcript.csv"	"2012_11-626_argument.mp3"	167.841617235623	"David C. Frederick"	"(for the respondent)"	"advocate"	"male"
"John_G_Roberts"	"Thank you, counsel. Mr. Fisher, you have 3 minutes left."	3368.626	3372.494	"2012_11-626_transcript.csv"	"2012_11-626_argument.mp3"	156.811664479502	NA	NA	"justice"	"male"
"Jeffrey_L_Fisher"	"Thank you. I think Mr. Frederick's best argument that I've heard, and some of this Court has echoed it, is that this is a vessel because it was moved around and it carried his personal effects. The difficulty is that argument runs absolutely headlong into Evansville and Roper; it cannot be squared with those cases. And I would be willing to rest my entire case on simply this Court reading and applying those cases. In Evansville, this Court dealt with something that carried around the effects of a business office. In Roper, this Court dealt with something that carried around grain and was far more seaworthy than the structure in this case. Both instances, the Court said they're not vessels because the function was not to carry those things around, it was merely -- they were merely incidental relocations. Now -- so for that reason, the Eleventh Circuit simply cannot be right when it says that function is irrelevant. And the City can't be right on its test either. The only way the City has proposed to deal with those cases is to look at how securely the structure is fashioned. And Justice Kagan, you're exactly right. If you want a recipe for disaster on jurisdictional questions, start asking whether it's chains or ropes. And not only that, if you want something that's utterly manipulable, tell the yacht owner who has his yacht down in the harbor that all he has to do is hook it up to the dock with chains instead of ropes and now he's out of maritime jurisdiction. So this Court's cases for almost a century have applied the exact test we're asking this Court to apply. And even if you're not 100 percent persuaded that that's what the statute is best read as doing, that is what we have done for over 100 years, and that is how maritime law has built up and guaranteed on those -- on those understandings. And it's not just the questions we have been talking today -- it's employment law, tort law, all the rest are built on this test. And we're asking this Court simply to reaffirm what it has done in the past. So I think that leaves the question of, when you know the Eleventh Circuit applied the wrong test and you know the City's test can't be right, do you vacate or do you simply reverse? And we think -- Justice Kennedy, we think that you can simply reverse. You have everything in the record you need, most notably in the surveyor's report. And you can look at four things. Look at the -- look at the materials used, the shape of the structure, its equipment and the utilities. The materials used were plywood and ordinary land-based structures."	3372.494	3516.222	"2012_11-626_transcript.csv"	"2012_11-626_argument.mp3"	167.700377908323	"Jeffrey L. Fisher"	"(for the petitioner)"	"advocate"	"male"
"John_G_Roberts"	"That is -- what was used in the Higgins boats in World War II."	3516.222	3519.174	"2012_11-626_transcript.csv"	"2012_11-626_argument.mp3"	124.501321634898	NA	NA	"justice"	"male"
"Jeffrey_L_Fisher"	"I'm -- I'm not saying any of these are determinative, Mr. Chief Justice, but it's a totality that tells you what it is. And the next thing is the shape. Exactly as you referred. This is a rectangle that sits 10 inches under the water, is not meant to be moved around. Look at the -- look at its features. It has French doors on three sides a few feet above the water line. That's not what a vessel -- not how a vessel is designed. And finally, its utilities. Again, at Joint Appendix 40, for example, it says this thing has no batteries. It is utterly dependent on being hooked up to land. That's the only way it can function. So if this Court does nothing else between now and casting its vote and writing its opinion, revisit this Court's prior cases and reassert the rule that this Court has always applied."	3519.174	3560.184	"2012_11-626_transcript.csv"	"2012_11-626_argument.mp3"	168.04382775495	"Jeffrey L. Fisher"	"(for the petitioner)"	"advocate"	"male"
