"speaker_id"	"text"	"sync_time"	"name"	"type"	"gender"
"Stephen_G_Breyer"	"How do you then distinguish -- I see where you're -- you're just saying my distinction is not going to work, and so then I would ask you to say what one you want to come up with that will get rid of all the absurd examples that are lurking in the back of my mind, which I will avoid -- and yet include--"	2158.175	"Stephen G. Breyer"	"justice"	"male"
"Stephen_G_Breyer"	"[Laughter]"	2175.469	"Stephen G. Breyer"	"justice"	"male"
"David_C_Frederick"	"I think that a vessel that has practical capability, a watercraft that has practical capability to float, move and carry goods or people, that's a vessel."	2176.452	"David C. Frederick"	"advocate"	"male"
"Stephen_G_Breyer"	"The floating sofa?"	2186.944	"Stephen G. Breyer"	"justice"	"male"
"Stephen_G_Breyer"	"The floating sofa?"	2187.31	"Stephen G. Breyer"	"justice"	"male"
"Stephen_G_Breyer"	"Somebody is retired, he likes to see it float around in the water, and you know, and it carries a cushion."	2188.077	"Stephen G. Breyer"	"justice"	"male"
"Stephen_G_Breyer"	"I mean, really that's absurd."	2194.514	"Stephen G. Breyer"	"justice"	"male"
"Stephen_G_Breyer"	"So -- so how do you distinguish -- I gave you an absurd example."	2196.3	"Stephen G. Breyer"	"justice"	"male"
"Stephen_G_Breyer"	"I don't need to say more."	2200.502	"Stephen G. Breyer"	"justice"	"male"
"David_C_Frederick"	"I think I've given up the absurd hypos because there are no litigation on them."	2201.352	"David C. Frederick"	"advocate"	"male"
"Stephen_G_Breyer"	"Well--"	2204.254	"Stephen G. Breyer"	"justice"	"male"
"Elena_Kagan"	"Well, suppose, Mr. Frederick, this."	2204.622	"Elena Kagan"	"justice"	"female"
"Elena_Kagan"	"Suppose we had a trial on the question of whether these floating homes or this floating home was a vessel, and we found out that actually 99 percent of people who buy floating homes move it exactly once."	2205.722	"Elena Kagan"	"justice"	"female"
"Elena_Kagan"	"They purchase the floating home and then they move it to the place where they want the home to be, and then it sits there."	2220.081	"Elena Kagan"	"justice"	"female"
"Elena_Kagan"	"And this was just a clear evidence that, you know, except if there's a hurricane or a tornado, people do not move floating homes."	2226.419	"Elena Kagan"	"justice"	"female"
"Elena_Kagan"	"They buy it, they move it to where they want to live, and then it sits."	2234.858	"Elena Kagan"	"justice"	"female"
"Elena_Kagan"	"In that case, do you think the thing is a vessel?"	2238.96	"Elena Kagan"	"justice"	"female"
"David_C_Frederick"	"Yes, if it has the practical capability."	2241.762	"David C. Frederick"	"advocate"	"male"
"David_C_Frederick"	"That's what the statute says, Justice Kagan."	2244.281	"David C. Frederick"	"advocate"	"male"
"David_C_Frederick"	"It depends on if you want to rewrite the statute to have subjective intent--"	2246.066	"David C. Frederick"	"advocate"	"male"
"Elena_Kagan"	"Well, it's a statute--"	2249.601	"Elena Kagan"	"justice"	"female"
"David_C_Frederick"	"--of lots of vessel owners."	2250.401	"David C. Frederick"	"advocate"	"male"
"Elena_Kagan"	"--You are reading the statute -- you are reading the statute as if it says something can be transported over water."	2251.317	"Elena Kagan"	"justice"	"female"
"Elena_Kagan"	"But the statute doesn't say that."	2257.055	"Elena Kagan"	"justice"	"female"
"Elena_Kagan"	"It says something can be used or capable of being used as a means of transportation on water."	2258.871	"Elena Kagan"	"justice"	"female"
"Elena_Kagan"	"So that -- that the question is whether this thing is transporting other things over water, and whether that's its function; and in my hypothetical it's not its function."	2264.474	"Elena Kagan"	"justice"	"female"
"Elena_Kagan"	"Its function is to serve as a house."	2276.016	"Elena Kagan"	"justice"	"female"
"Elena_Kagan"	"That house happens to be on water but it's just a house."	2277.634	"Elena Kagan"	"justice"	"female"
"David_C_Frederick"	"Justice Kagan, the fact that a vessel only moves once doesn't mean that it's not a vessel if it has -- if it meets the attributes of the statute, as explained by this Court in Stewart, of practical capability."	2281.003	"David C. Frederick"	"advocate"	"male"
"David_C_Frederick"	"The Titanic, of course, is a perfect example of that."	2294.328	"David C. Frederick"	"advocate"	"male"
"David_C_Frederick"	"The fact that a person may choose mobility as one of the attributes and not exercise that attribute of course goes to subjective intent, and as the Maritime Law Association's brief points out here, you do not want to apply an intent standard that goes to what the owner intends to -- which function the owner intends to exercise, because that leads to manipulation."	2297.346	"David C. Frederick"	"advocate"	"male"
"David_C_Frederick"	"And the casino--"	2322.33	"David C. Frederick"	"advocate"	"male"
"Ruth_Bader_Ginsburg"	"Mr. Frederick, the city's position, it is whatever we want it to be."	2322.78	"Ruth Bader Ginsburg"	"justice"	"female"
"Ruth_Bader_Ginsburg"	"That is the first time Lozman was sued by the city."	2327.984	"Ruth Bader Ginsburg"	"justice"	"female"
"Ruth_Bader_Ginsburg"	"It was not under admiralty jurisdiction, it was a plain old landlord/tenant suit in State court, right?"	2332.203	"Ruth Bader Ginsburg"	"justice"	"female"
"David_C_Frederick"	"--Yes, but there are some exceptions and if -- I will let you finish your question."	2342.91	"David C. Frederick"	"advocate"	"male"
"Ruth_Bader_Ginsburg"	"Yes, well, my question is, is it -- is it a vessel when you want it to be, and just an ordinary landlord/tenant situation when you want it to be that way?"	2348.647	"Ruth Bader Ginsburg"	"justice"	"female"
"David_C_Frederick"	"No."	2361.722	"David C. Frederick"	"advocate"	"male"
"David_C_Frederick"	"I would answer that question as no."	2363.49	"David C. Frederick"	"advocate"	"male"
"Ruth_Bader_Ginsburg"	"Well, let's take this very incident, that is he failed to comply with the revised rules and he was behind in his payment of dockage fees."	2365.324	"Ruth Bader Ginsburg"	"justice"	"female"
"Ruth_Bader_Ginsburg"	"Could the city have brought that fee in an ordinary State court for the arrears?"	2379.167	"Ruth Bader Ginsburg"	"justice"	"female"
"David_C_Frederick"	"No."	2387.022	"David C. Frederick"	"advocate"	"male"
"Ruth_Bader_Ginsburg"	"Why not?"	2388.105	"Ruth Bader Ginsburg"	"justice"	"female"
"David_C_Frederick"	"Because it's a vessel and the exclusive admiralty jurisdiction of the United States courts means that it has to be litigated in the United States courts."	2389.272	"David C. Frederick"	"advocate"	"male"
"Ruth_Bader_Ginsburg"	"What about--"	2397.894	"Ruth Bader Ginsburg"	"justice"	"female"
"David_C_Frederick"	"That's why in the first one, if I could just explain about the State court, because I think that there is some misapprehension about what happened."	2398.311	"David C. Frederick"	"advocate"	"male"
"David_C_Frederick"	"His dog was not complying with the ordinances, and he was not complying with the city ordinances; that's why -- that's why the city brought the in personam action against him in State court."	2404.448	"David C. Frederick"	"advocate"	"male"
"David_C_Frederick"	"There was no admiralty basis there."	2416.875	"David C. Frederick"	"advocate"	"male"
"David_C_Frederick"	"He was still paying all of his dockage services and fees."	2418.542	"David C. Frederick"	"advocate"	"male"
"David_C_Frederick"	"It became an in rem action when the lien was not being discharged through his payment on the dockage fees, and the city had a basis under the wet slip agreement to assert a maritime lien, which is a classic admiralty action under Federal jurisdiction."	2423.295	"David C. Frederick"	"advocate"	"male"
"David_C_Frederick"	"So they are very different actions."	2441.99	"David C. Frederick"	"advocate"	"male"
"David_C_Frederick"	"Under the State court action he could still stay at the marina, but he had to be on a houseboat that complied with the marina's rules."	2443.775	"David C. Frederick"	"advocate"	"male"
"David_C_Frederick"	"He had two house boats at the marina, and this one was not in compliance, and that is why the city brought action against it."	2452.881	"David C. Frederick"	"advocate"	"male"
"David_C_Frederick"	"It was the only one of the 500-plus vessels and boats in this marina that wasn't in compliance with the rules."	2460.903	"David C. Frederick"	"advocate"	"male"
"Anthony_Kennedy"	"We -- we want I suppose to give the courts of appeals a test that works."	2466.89	"Anthony Kennedy"	"justice"	"male"
"Anthony_Kennedy"	"I -- see if this is, sums up your argument, or your position."	2471.176	"Anthony Kennedy"	"justice"	"male"
"Anthony_Kennedy"	"You look to see the objective characteristic, the physical capacity of the -- of the structure, and then you look not to purpose but to its objective function: does it carry goods under the statute."	2478.08	"Anthony Kennedy"	"justice"	"male"
"Anthony_Kennedy"	"And then I suppose you could under that say that this is a vessel, but that this presumption is overcome if it's permanently moored in the way the Evansville dredge was."	2493.19	"Anthony Kennedy"	"justice"	"male"
"Anthony_Kennedy"	"Is -- is that your argument?"	2507.782	"Anthony Kennedy"	"justice"	"male"
"David_C_Frederick"	"I think that sums up in a nutshell what we would regard as a proper statement of the law, of what this Court has already said, and that is that if it's got practical capability, those practical characteristics, Justice Kennedy, will manifest itself in the functions."	2509.651	"David C. Frederick"	"advocate"	"male"
"David_C_Frederick"	"If somebody wants to buy a domicile on land, one buys a house or a condo."	2525.846	"David C. Frederick"	"advocate"	"male"
"David_C_Frederick"	"If you buy a floating home, that has the attribute, the physical characteristics of floating, movage -- and moving and carriage--"	2530.131	"David C. Frederick"	"advocate"	"male"
"Stephen_G_Breyer"	"--That's where -- that's exactly -- I mean, I think that works pretty well; and you think that works pretty well, but I don't agree with you at the moment hypothetically."	2536.869	"Stephen G. Breyer"	"justice"	"male"
"Stephen_G_Breyer"	"So something's wrong somewhere."	2545.64	"Stephen G. Breyer"	"justice"	"male"
"Stephen_G_Breyer"	"And what I'm thinking is that you had could have very odd things, you know, like an advertising sign, floating advertising sign and tow it around."	2547.176	"Stephen G. Breyer"	"justice"	"male"
"Stephen_G_Breyer"	"Is that floating advertising sign a vessel?"	2557.382	"Stephen G. Breyer"	"justice"	"male"
"Stephen_G_Breyer"	"No, it doesn't carry goods but it does carry, say, the eyes on the figure which might move around; and then it does -- and Justice Kennedy said carrying goods."	2560.334	"Stephen G. Breyer"	"justice"	"male"
"Stephen_G_Breyer"	"All right."	2572.558	"Stephen G. Breyer"	"justice"	"male"
"Stephen_G_Breyer"	"Does this structure, this houseboat have a function of carrying goods?"	2573.16	"Stephen G. Breyer"	"justice"	"male"
"Stephen_G_Breyer"	"You're tempted to say yes, because his personal effects are in it."	2580.898	"Stephen G. Breyer"	"justice"	"male"
"Stephen_G_Breyer"	"I'm attempted to say no, because there is nothing special about those personal effects that isn't exactly similar to their being in a similar structure on land."	2584.884	"Stephen G. Breyer"	"justice"	"male"
"Stephen_G_Breyer"	"That's where I am wondering if there is a distinction."	2596.775	"Stephen G. Breyer"	"justice"	"male"
"Stephen_G_Breyer"	"That's -- do you see what I -- what is bothering me?"	2600.477	"Stephen G. Breyer"	"justice"	"male"
"David_C_Frederick"	"--Justice Breyer, there is no basis, I mean, with all due respect, there is no basis in your cases to hold that there is something about transportation that makes it somehow uniquely nautical or maritime as opposed to--"	2602.679	"David C. Frederick"	"advocate"	"male"
"Stephen_G_Breyer"	"No, it's--"	2616.337	"Stephen G. Breyer"	"justice"	"male"
"David_C_Frederick"	"--household effects or other goods or services or people that are transported over land."	2616.554	"David C. Frederick"	"advocate"	"male"
"David_C_Frederick"	"And that's why when the normal definition of transportation is to convey a person or a thing from one place to another, that's perfectly satisfied under the facts of this case."	2622.908	"David C. Frederick"	"advocate"	"male"
"David_C_Frederick"	"And it is an undisputed record as Petitioner says, on page 27 of the cert petition, they ask for cert here for you to decide whether Mr. Lozman's state of mind about his indefinite mooring is somehow relevant to the definition of a vessel."	2633.532	"David C. Frederick"	"advocate"	"male"
"David_C_Frederick"	"It clearly isn't."	2648.392	"David C. Frederick"	"advocate"	"male"
"Sonia_Sotomayor"	"I guess the problem is the list of absurdities that they point to, not the least of which is a dry dock, which you talk about whether it's permanently moored or not, but most dry docks are held in place by, you know, heavy ropes but you can cut them and you can stick something on them and they can float away."	2649.092	"Sonia Sotomayor"	"justice"	"female"
"Sonia_Sotomayor"	"Under -- so how do you--"	2667.955	"Sonia Sotomayor"	"justice"	"female"
"David_C_Frederick"	"I don't accept the premise of your argument."	2670.657	"David C. Frederick"	"advocate"	"male"
"David_C_Frederick"	"The--"	2673.609	"David C. Frederick"	"advocate"	"male"
"Sonia_Sotomayor"	"--For the--"	2674.425	"Sonia Sotomayor"	"justice"	"female"
"David_C_Frederick"	"--The dry docks with which I am familiar are anchored to the bottom so that they can stay in one place and they don't carry anything, so they don't meet the part of the test that requires carriage."	2674.825	"David C. Frederick"	"advocate"	"male"
"Sonia_Sotomayor"	"--So what do you do with the--"	2688.119	"Sonia Sotomayor"	"justice"	"female"
"David_C_Frederick"	"They are simply physical structures--"	2689.552	"David C. Frederick"	"advocate"	"male"
"Sonia_Sotomayor"	"--Trampoline and the other examples your adversary gave?"	2689.919	"Sonia Sotomayor"	"justice"	"female"
"Sonia_Sotomayor"	"Is a Trampoline that floats on water capable of moving -- it's moving the Trampoline."	2694.189	"Sonia Sotomayor"	"justice"	"female"
"David_C_Frederick"	"--I don't think it's practically capable of carrying anything."	2698.725	"David C. Frederick"	"advocate"	"male"
"Sonia_Sotomayor"	"It's carrying the Trampoline."	2702.427	"Sonia Sotomayor"	"justice"	"female"
"David_C_Frederick"	"And again--"	2704.395	"David C. Frederick"	"advocate"	"male"
"Sonia_Sotomayor"	"So is the difference whether I attach something permanently or temporarily to the top of the floating thing, the floating board, the floating whatever?"	2705.913	"Sonia Sotomayor"	"justice"	"female"
"David_C_Frederick"	"--Well, it would not be subject to towage."	2717.286	"David C. Frederick"	"advocate"	"male"
"David_C_Frederick"	"Here the houseboat had -- this is important because the houseboat under the testimony Mr. Lozman elicited at trial had four towing cleats that were welded into the structure of his houseboat so that it could be towed without torquing and twisting the houseboat and causing it to sink."	2721.256	"David C. Frederick"	"advocate"	"male"
"David_C_Frederick"	"The hypotheticals that the other side has suggested don't have that additive feature of towing cleats that are used for the purpose of being able to convey the houseboat--"	2741.754	"David C. Frederick"	"advocate"	"male"
"John_G_Roberts"	"Counsel, your example of the towing cleats highlights one of the difficulties I have; one, because obviously the question of, well, what if they didn't have the towing cleats, and then what if they had the towing cleats and then took them off, what if they were temporary towing cleats."	2754.394	"John G. Roberts"	"justice"	"male"
"John_G_Roberts"	"One of the things, this is a jurisdiction statute and we like jurisdictional statutes to be clear and easy of application."	2768.071	"John G. Roberts"	"justice"	"male"
"John_G_Roberts"	"Why do you think your test is easier than your friend's test?"	2774.891	"John G. Roberts"	"justice"	"male"
"David_C_Frederick"	"--Because the physical characteristics of this houseboat all point to the attributes of being a vessel."	2779.879	"David C. Frederick"	"advocate"	"male"
"David_C_Frederick"	"It floats, it moves, it carries."	2786.699	"David C. Frederick"	"advocate"	"male"
"David_C_Frederick"	"It's got nothing to do--"	2789.067	"David C. Frederick"	"advocate"	"male"
"John_G_Roberts"	"It doesn't have -- the thing that makes something look most like a boat in my view is a raked bow."	2791.034	"John G. Roberts"	"justice"	"male"
"John_G_Roberts"	"That tells you that that's what they want to use it for, to move through the water."	2795.721	"John G. Roberts"	"justice"	"male"
"John_G_Roberts"	"This is straight up and down."	2799.44	"John G. Roberts"	"justice"	"male"
"David_C_Frederick"	"--Well, Mr. Chief--"	2801.392	"David C. Frederick"	"advocate"	"male"
"John_G_Roberts"	"It doesn't have a -- what are the things called on the side, the elevated sides that you would look for in a boat."	2802.092	"John G. Roberts"	"justice"	"male"
"David_C_Frederick"	"--We would submit that Congress did not intend a you-know-it-when-you-see-it test."	2807.612	"David C. Frederick"	"advocate"	"male"
"David_C_Frederick"	"House barges, barges have been vessels since the time of Cleopatra."	2812.866	"David C. Frederick"	"advocate"	"male"
"David_C_Frederick"	"The fact that it is flat-bottomed and it floats and it moves and it carries things does not make it not a vessel."	2818.254	"David C. Frederick"	"advocate"	"male"
"Ruth_Bader_Ginsburg"	"--Mr. Frederick, this is kind of an idiosyncratic case."	2825.158	"Ruth Bader Ginsburg"	"justice"	"female"
"Ruth_Bader_Ginsburg"	"There are many cases I think in the courts now about floating casinos."	2828.96	"Ruth Bader Ginsburg"	"justice"	"female"
"Ruth_Bader_Ginsburg"	"I take it under your definition the floating casino would be a vessel subject to maritime jurisdiction."	2838.215	"Ruth Bader Ginsburg"	"justice"	"female"
"David_C_Frederick"	"Yes, unless it has a physical impediment that takes it out of one of the three attributes that doesn't make it a vessel."	2847.939	"David C. Frederick"	"advocate"	"male"
"David_C_Frederick"	"If--"	2857.462	"David C. Frederick"	"advocate"	"male"
"Ruth_Bader_Ginsburg"	"As long as the vessel stays in one place and the gambling goes on in one place, then it may be towed to a different location, and it stays there."	2858.362	"Ruth Bader Ginsburg"	"justice"	"female"
"Ruth_Bader_Ginsburg"	"You say because it is able to be moved from one place to another it qualifies as a vessel?"	2873.654	"Ruth Bader Ginsburg"	"justice"	"female"
"David_C_Frederick"	"--Yes."	2884.529	"David C. Frederick"	"advocate"	"male"
"Anthony_Kennedy"	"Even if it's rather permanently moored with a, with a -- like the Intrepid on the Hudson River--"	2885.029	"Anthony Kennedy"	"justice"	"male"
"David_C_Frederick"	"I'm not familiar--"	2892.385	"David C. Frederick"	"advocate"	"male"
"Anthony_Kennedy"	"--With about -- aircraft carrier."	2894.168	"Anthony Kennedy"	"justice"	"male"
"Anthony_Kennedy"	"But it's really fixed in there with regular walkways and so forth."	2896.42	"Anthony Kennedy"	"justice"	"male"
"Anthony_Kennedy"	"Very -- it would cause a lot of work in order to move it."	2901.324	"Anthony Kennedy"	"justice"	"male"
"David_C_Frederick"	"--We suggest that the way the court should think about that problem is as a physical impediment."	2906.21	"David C. Frederick"	"advocate"	"male"
"David_C_Frederick"	"Are physical impediments preclude its moat movement or its carriage or its floating capacity--"	2911.029	"David C. Frederick"	"advocate"	"male"
"Elena_Kagan"	"Mr. Frederick, if that is the case, then your test really comes down to how securely is something fastened."	2918.619	"Elena Kagan"	"justice"	"female"
"Elena_Kagan"	"I mean, you have to deal with Evansville's wharf boat and Cage's dry dock, and you have to deal with all these floating casinos and restaurants."	2923.737	"Elena Kagan"	"justice"	"female"
"Elena_Kagan"	"And you're saying that in all these cases we are supposed to look to is it a rope or is it a cable, how many cables, how quickly can it be disengaged, and that that's going to end up being the test that you would have us adopt which is how easy it is to get out of the port."	2932.527	"Elena Kagan"	"justice"	"female"
"Elena_Kagan"	"--I think that's a fair way to view it, Justice Kagan, and it's a perfectly appropriate one."	2950.388	"Elena Kagan"	"justice"	"female"
"David_C_Frederick"	"The Belle of Orleans case--"	2954.958	"David C. Frederick"	"advocate"	"male"
"Elena_Kagan"	"That really does become a jury question -- a question of fact for everything, right?"	2956.708	"Elena Kagan"	"justice"	"female"
"Elena_Kagan"	"You know, are there six cables, are there nine cables, what are they made of, you know, how long is it going to take to rip up the I-beams, whatever?"	2962.046	"Elena Kagan"	"justice"	"female"
"David_C_Frederick"	"--Well, I think that as a practical matter, this arises in only a couple of instances and those are the casino boats, many of which were vessels and they traversed the rivers allowing people to gamble because that's how state laws required them to perform."	2972.402	"David C. Frederick"	"advocate"	"male"
"David_C_Frederick"	"And they have since stopped trying to be vessels because of state law changes that they were able to make."	2987.412	"David C. Frederick"	"advocate"	"male"
"David_C_Frederick"	"And so the question as a practical matter is are there physical impediments to the ability of that boat to use the capability to move?"	2994.165	"David C. Frederick"	"advocate"	"male"
"David_C_Frederick"	"The Star of India, which was referenced in the Belle of Orleans case, was not -- was a vessel, a sailing vessel from the 19th century."	3004.873	"David C. Frederick"	"advocate"	"male"
"David_C_Frederick"	"In 1926 they took it out of commission as a sailing vessel and they towed it to San Diego, where it sat for 50 years tied to the dock, and for the bicentennial, they decided let's get the boat out and sail it and they sailed it for the bicentennial."	3012.912	"David C. Frederick"	"advocate"	"male"
"David_C_Frederick"	"The Ninth Circuit held that's a vessel because it has the capability of being used as a vessel."	3029.655	"David C. Frederick"	"advocate"	"male"
"David_C_Frederick"	"And the fact that something is moored for a long time, if it has the physical attributes to be a vessel, it is a vessel."	3036.26	"David C. Frederick"	"advocate"	"male"
"David_C_Frederick"	"The United States -- the USS Constitution, the famous USS Constitution would be shocked to have heard Mr. Gannon's statement about vessel because there are 200 Navy service members who service the USS Constitution and take it out periodically for sail."	3042.331	"David C. Frederick"	"advocate"	"male"
"Stephen_G_Breyer"	"--Is there any problem here, which I think maybe the coast guard and the other people who are responsible for vessels, say once we start thinking that everything in the house is a vessel -- I overstate -- we are going to have an impossible time doing our job."	3058.274	"Stephen G. Breyer"	"justice"	"male"
"Stephen_G_Breyer"	"I mean, you know, you are going to see some kind of a log next to a beach somewhere and somebody's going to start calling it a vessel."	3072.016	"Stephen G. Breyer"	"justice"	"male"
"Stephen_G_Breyer"	"We have got to limit this somehow to things that really are used as vessels."	3078.587	"Stephen G. Breyer"	"justice"	"male"
"David_C_Frederick"	"Yes--"	3082.889	"David C. Frederick"	"advocate"	"male"
"Stephen_G_Breyer"	"Is that a problem, and if so, how would you deal with it?"	3083.322	"Stephen G. Breyer"	"justice"	"male"
"David_C_Frederick"	"--If it were a problem the coast guard would have signed the Solicitor General's brief in this case which they have done in other cases in which transportation and vessel status have been relevant like in Sprietsma v. Mercury Marine, United States v. Locke, in which the coast guard--"	3085.674	"David C. Frederick"	"advocate"	"male"
"David_C_Frederick"	"This is not very compelling in this case because they have regulations that pretty much echo what the Solicitor General is saying, so it's not as if they were going to take a different position."	3102.202	"David C. Frederick"	"advocate"	"male"
"Sonia_Sotomayor"	"The Solicitor General is basically saying follow the coast Guard regulations."	3113.075	"Sonia Sotomayor"	"justice"	"female"
"David_C_Frederick"	"--And the statute underlying those regulations, Justice Sotomayor, is found at 46 USC 4302, and it provides the secretary very broad discretion on what to include within the regulations and what not to."	3117.295	"David C. Frederick"	"advocate"	"male"
"David_C_Frederick"	"After this court decided the Stewart case, the secretary suspended many regulations for dockside vessels until the coast guard could issue new regulations."	3129.103	"David C. Frederick"	"advocate"	"male"
"David_C_Frederick"	"There is a hint, there is a suggestion that there might be a problem, but there is not anything that is really given in practical terms."	3139.126	"David C. Frederick"	"advocate"	"male"
"John_G_Roberts"	"Well, but, I mean, there is some easy things to visualize as a problem."	3145.731	"John G. Roberts"	"justice"	"male"
"John_G_Roberts"	"If this is a vessel, then the maid that comes on twice a week is a seaman under the Jones Act, right?"	3149.183	"John G. Roberts"	"justice"	"male"
"David_C_Frederick"	"No."	3156.687	"David C. Frederick"	"advocate"	"male"
"David_C_Frederick"	"And the reason why is because as this court recognized in Stewart, the in navigation requirement is something that has been used for limiting the reach of Jones Act seamen in those circumstances in which a vessel is taken out of navigation."	3157.187	"David C. Frederick"	"advocate"	"male"
"David_C_Frederick"	"So I think that it would be appropriate in a case like this where this is a classic instance of a maritime lien, dockage--"	3173.799	"David C. Frederick"	"advocate"	"male"
"John_G_Roberts"	"I'm sorry, taken out of navigation, but not every time it's docked, right?"	3180.803	"John G. Roberts"	"justice"	"male"
"David_C_Frederick"	"--No."	3185.022	"David C. Frederick"	"advocate"	"male"
"David_C_Frederick"	"But -- and in fact, I think the question of who is a Jones Act seaman is a different test that this Court last discussed in the Chandris case in terms of its substantial connection to the mission of the vessel."	3185.389	"David C. Frederick"	"advocate"	"male"
"David_C_Frederick"	"And that -- I think that the Court could safely leave the Jones Act issues aside, because they bring in an entirely different regime that focuses on the worker's connection to the vessel as opposed to the definition of vessel itself."	3199.882	"David C. Frederick"	"advocate"	"male"
"David_C_Frederick"	"The definition of vessel itself here is, as Justice Scalia pointed out, part of the Dictionary Act, and it is something that does apply more broadly."	3214.042	"David C. Frederick"	"advocate"	"male"
"David_C_Frederick"	"But as we briefed in this case, there are two provisions that take that definition and then they add an intent requirement as specific language in different parts."	3223.815	"David C. Frederick"	"advocate"	"male"
"David_C_Frederick"	"So that if that idea, function, or intent or purpose is something that is germane to that particular statutory function, than that is a question that becomes a question for jurisdiction."	3233.603	"David C. Frederick"	"advocate"	"male"
"David_C_Frederick"	"But I'd also like to point out that both, I think, the district court and the court of appeals here assumed that there was jurisdiction here because there had not been evidence that contested the basic principles that the City brought when it filed this in rem action."	3244.478	"David C. Frederick"	"advocate"	"male"
"David_C_Frederick"	"And because the case then moved into the merits phase, the district judge here initially denied the motion to dismiss for want of jurisdiction without prejudice."	3261.357	"David C. Frederick"	"advocate"	"male"
"David_C_Frederick"	"And then as the evidence came in, revisited the question to provide a fuller explanation, and at that time made the ruling that Mr. Lozman had not put in record evidence that affected the practical capability of the test."	3271.212	"David C. Frederick"	"advocate"	"male"
"David_C_Frederick"	"The only thing Mr. Lozman argued in the court of appeals as a reason for error was that because he intended to live there indefinitely, even though he had no contractual or property right to do so, and he had signed a wet slip agreement that provided the marina complete discretion to move his houseboat within any of the slips, or to order of the houseboat to leave on 3 days' notice, the question of whether or not there was any record of evidence on practical capability got to the Eleventh Circuit, and the Eleventh Circuit, in applying a practical capability test, said the things that Mr. Lozman had argued, he didn't offer record evidence."	3286.822	"David C. Frederick"	"advocate"	"male"
"David_C_Frederick"	"So, Justice Kennedy, to your point, I think that with respect to the Court of Appeals and how it did do its job is an important facet of the case as it comes here."	3326.299	"David C. Frederick"	"advocate"	"male"
"David_C_Frederick"	"They initially asked you in the cert petition to grant cert because the Fifth Circuit and the Seventh Circuit have implied an onerous intent test."	3334.738	"David C. Frederick"	"advocate"	"male"
"David_C_Frederick"	"They've not defended that test."	3342.325	"David C. Frederick"	"advocate"	"male"
"David_C_Frederick"	"And it is abjectly erroneous because you can't have vessel status be so easily manipulated by an individual's intent."	3344.427	"David C. Frederick"	"advocate"	"male"
"David_C_Frederick"	"And now by trying to morph it into some kind of function or objective purpose standard, they've essentially done exactly what the Eleventh Circuit said they had offered no evidence in the district court to try to prove."	3352.532	"David C. Frederick"	"advocate"	"male"
"David_C_Frederick"	"If there are no further questions."	3366.44	"David C. Frederick"	"advocate"	"male"
"John_G_Roberts"	"Thank you, counsel."	3368.626	"John G. Roberts"	"justice"	"male"
"John_G_Roberts"	"Mr. Fisher, you have 3 minutes left."	3370.161	"John G. Roberts"	"justice"	"male"
"Jeffrey_L_Fisher"	"Thank you."	3372.494	"Jeffrey L. Fisher"	"advocate"	"male"
"Jeffrey_L_Fisher"	"I think Mr. Frederick's best argument that I've heard, and some of this Court has echoed it, is that this is a vessel because it was moved around and it carried his personal effects."	3374.696	"Jeffrey L. Fisher"	"advocate"	"male"
"Jeffrey_L_Fisher"	"The difficulty is that argument runs absolutely headlong into Evansville and Roper; it cannot be squared with those cases."	3384.319	"Jeffrey L. Fisher"	"advocate"	"male"
"Jeffrey_L_Fisher"	"And I would be willing to rest my entire case on simply this Court reading and applying those cases."	3391.991	"Jeffrey L. Fisher"	"advocate"	"male"
"Jeffrey_L_Fisher"	"In Evansville, this Court dealt with something that carried around the effects of a business office."	3397.478	"Jeffrey L. Fisher"	"advocate"	"male"
"Jeffrey_L_Fisher"	"In Roper, this Court dealt with something that carried around grain and was far more seaworthy than the structure in this case."	3402.882	"Jeffrey L. Fisher"	"advocate"	"male"
"Jeffrey_L_Fisher"	"Both instances, the Court said they're not vessels because the function was not to carry those things around, it was merely -- they were merely incidental relocations."	3408.351	"Jeffrey L. Fisher"	"advocate"	"male"
"Jeffrey_L_Fisher"	"Now -- so for that reason, the Eleventh Circuit simply cannot be right when it says that function is irrelevant."	3417.559	"Jeffrey L. Fisher"	"advocate"	"male"
"Jeffrey_L_Fisher"	"And the City can't be right on its test either."	3424.296	"Jeffrey L. Fisher"	"advocate"	"male"
"Jeffrey_L_Fisher"	"The only way the City has proposed to deal with those cases is to look at how securely the structure is fashioned."	3427.331	"Jeffrey L. Fisher"	"advocate"	"male"
"Jeffrey_L_Fisher"	"And Justice Kagan, you're exactly right."	3433.984	"Jeffrey L. Fisher"	"advocate"	"male"
"Jeffrey_L_Fisher"	"If you want a recipe for disaster on jurisdictional questions, start asking whether it's chains or ropes."	3435.436	"Jeffrey L. Fisher"	"advocate"	"male"
"Jeffrey_L_Fisher"	"And not only that, if you want something that's utterly manipulable, tell the yacht owner who has his yacht down in the harbor that all he has to do is hook it up to the dock with chains instead of ropes and now he's out of maritime jurisdiction."	3441.59	"Jeffrey L. Fisher"	"advocate"	"male"
"Jeffrey_L_Fisher"	"So this Court's cases for almost a century have applied the exact test we're asking this Court to apply."	3454.648	"Jeffrey L. Fisher"	"advocate"	"male"
"Jeffrey_L_Fisher"	"And even if you're not 100 percent persuaded that that's what the statute is best read as doing, that is what we have done for over 100 years, and that is how maritime law has built up and guaranteed on those -- on those understandings."	3460.969	"Jeffrey L. Fisher"	"advocate"	"male"
